mtc,id,diagnostic,type2,type1
389.2897663,FA 18:0 +3O,FA 18:0 +3O,fatty_acid_RCO_glycerol,frag
339.2893724,FA 18:1,FA 18:1,fatty_acid_RCO_glycerol,frag
355.284287,FA 18:1 +1O,FA 18:1 +1O,fatty_acid_RCO_glycerol,frag
371.2792016,FA 18:1 +2O,FA 18:1 +2O,fatty_acid_RCO_glycerol,frag
387.2741162,FA 18:1 +3O,FA 18:1 +3O,fatty_acid_RCO_glycerol,frag
337.2737223,FA 18:2,FA 18:2,fatty_acid_RCO_glycerol,frag
353.2686369,FA 18:2 +1O,FA 18:2 +1O,fatty_acid_RCO_glycerol,frag
369.2635515,FA 18:2 +2O,FA 18:2 +2O,fatty_acid_RCO_glycerol,frag
385.2584662,FA 18:2 +3O,FA 18:2 +3O,fatty_acid_RCO_glycerol,frag
335.2580722,FA 18:3,FA 18:3,fatty_acid_RCO_glycerol,frag
351.2529868,FA 18:3 +1O,FA 18:3 +1O,fatty_acid_RCO_glycerol,frag
367.2479015,FA 18:3 +2O,FA 18:3 +2O,fatty_acid_RCO_glycerol,frag
383.2428161,FA 18:3 +3O,FA 18:3 +3O,fatty_acid_RCO_glycerol,frag
333.2424221,FA 18:4,FA 18:4,fatty_acid_RCO_glycerol,frag
349.2373368,FA 18:4 +1O,FA 18:4 +1O,fatty_acid_RCO_glycerol,frag
365.2322514,FA 18:4 +2O,FA 18:4 +2O,fatty_acid_RCO_glycerol,frag
381.227166,FA 18:4 +3O,FA 18:4 +3O,fatty_acid_RCO_glycerol,frag
355.3206725,FA 19:0,FA 19:0,fatty_acid_RCO_glycerol,frag
371.3155872,FA 19:0 +1O,FA 19:0 +1O,fatty_acid_RCO_glycerol,frag
387.3105018,FA 19:0 +2O,FA 19:0 +2O,fatty_acid_RCO_glycerol,frag
403.3054164,FA 19:0 +3O,FA 19:0 +3O,fatty_acid_RCO_glycerol,frag
353.3050225,FA 19:1,FA 19:1,fatty_acid_RCO_glycerol,frag
369.2999371,FA 19:1 +1O,FA 19:1 +1O,fatty_acid_RCO_glycerol,frag
385.2948517,FA 19:1 +2O,FA 19:1 +2O,fatty_acid_RCO_glycerol,frag
401.2897663,FA 19:1 +3O,FA 19:1 +3O,fatty_acid_RCO_glycerol,frag
351.2893724,FA 19:2,FA 19:2,fatty_acid_RCO_glycerol,frag
367.284287,FA 19:2 +1O,FA 19:2 +1O,fatty_acid_RCO_glycerol,frag
383.2792016,FA 19:2 +2O,FA 19:2 +2O,fatty_acid_RCO_glycerol,frag
399.2741162,FA 19:2 +3O,FA 19:2 +3O,fatty_acid_RCO_glycerol,frag
349.2737223,FA 19:3,FA 19:3,fatty_acid_RCO_glycerol,frag
365.2686369,FA 19:3 +1O,FA 19:3 +1O,fatty_acid_RCO_glycerol,frag
381.2635515,FA 19:3 +2O,FA 19:3 +2O,fatty_acid_RCO_glycerol,frag
397.2584662,FA 19:3 +3O,FA 19:3 +3O,fatty_acid_RCO_glycerol,frag
347.2580722,FA 19:4,FA 19:4,fatty_acid_RCO_glycerol,frag
363.2529868,FA 19:4 +1O,FA 19:4 +1O,fatty_acid_RCO_glycerol,frag
379.2479015,FA 19:4 +2O,FA 19:4 +2O,fatty_acid_RCO_glycerol,frag
395.2428161,FA 19:4 +3O,FA 19:4 +3O,fatty_acid_RCO_glycerol,frag
369.3363226,FA 20:0,FA 20:0,fatty_acid_RCO_glycerol,frag
385.3312372,FA 20:0 +1O,FA 20:0 +1O,fatty_acid_RCO_glycerol,frag
401.3261519,FA 20:0 +2O,FA 20:0 +2O,fatty_acid_RCO_glycerol,frag
417.3210665,FA 20:0 +3O,FA 20:0 +3O,fatty_acid_RCO_glycerol,frag
367.3206725,FA 20:1,FA 20:1,fatty_acid_RCO_glycerol,frag
383.3155872,FA 20:1 +1O,FA 20:1 +1O,fatty_acid_RCO_glycerol,frag
399.3105018,FA 20:1 +2O,FA 20:1 +2O,fatty_acid_RCO_glycerol,frag
415.3054164,FA 20:1 +3O,FA 20:1 +3O,fatty_acid_RCO_glycerol,frag
365.3050225,FA 20:2,FA 20:2,fatty_acid_RCO_glycerol,frag
381.2999371,FA 20:2 +1O,FA 20:2 +1O,fatty_acid_RCO_glycerol,frag
397.2948517,FA 20:2 +2O,FA 20:2 +2O,fatty_acid_RCO_glycerol,frag
413.2897663,FA 20:2 +3O,FA 20:2 +3O,fatty_acid_RCO_glycerol,frag
363.2893724,FA 20:3,FA 20:3,fatty_acid_RCO_glycerol,frag
379.284287,FA 20:3 +1O,FA 20:3 +1O,fatty_acid_RCO_glycerol,frag
395.2792016,FA 20:3 +2O,FA 20:3 +2O,fatty_acid_RCO_glycerol,frag
411.2741162,FA 20:3 +3O,FA 20:3 +3O,fatty_acid_RCO_glycerol,frag
361.2737223,FA 20:4,FA 20:4,fatty_acid_RCO_glycerol,frag
377.2686369,FA 20:4 +1O,FA 20:4 +1O,fatty_acid_RCO_glycerol,frag
393.2635515,FA 20:4 +2O,FA 20:4 +2O,fatty_acid_RCO_glycerol,frag
409.2584662,FA 20:4 +3O,FA 20:4 +3O,fatty_acid_RCO_glycerol,frag
383.3519727,FA 21:0,FA 21:0,fatty_acid_RCO_glycerol,frag
399.3468873,FA 21:0 +1O,FA 21:0 +1O,fatty_acid_RCO_glycerol,frag
415.3418019,FA 21:0 +2O,FA 21:0 +2O,fatty_acid_RCO_glycerol,frag
431.3367166,FA 21:0 +3O,FA 21:0 +3O,fatty_acid_RCO_glycerol,frag
381.3363226,FA 21:1,FA 21:1,fatty_acid_RCO_glycerol,frag
397.3312372,FA 21:1 +1O,FA 21:1 +1O,fatty_acid_RCO_glycerol,frag
413.3261519,FA 21:1 +2O,FA 21:1 +2O,fatty_acid_RCO_glycerol,frag
429.3210665,FA 21:1 +3O,FA 21:1 +3O,fatty_acid_RCO_glycerol,frag
379.3206725,FA 21:2,FA 21:2,fatty_acid_RCO_glycerol,frag
395.3155872,FA 21:2 +1O,FA 21:2 +1O,fatty_acid_RCO_glycerol,frag
411.3105018,FA 21:2 +2O,FA 21:2 +2O,fatty_acid_RCO_glycerol,frag
427.3054164,FA 21:2 +3O,FA 21:2 +3O,fatty_acid_RCO_glycerol,frag
377.3050225,FA 21:3,FA 21:3,fatty_acid_RCO_glycerol,frag
393.2999371,FA 21:3 +1O,FA 21:3 +1O,fatty_acid_RCO_glycerol,frag
409.2948517,FA 21:3 +2O,FA 21:3 +2O,fatty_acid_RCO_glycerol,frag
425.2897663,FA 21:3 +3O,FA 21:3 +3O,fatty_acid_RCO_glycerol,frag
375.2893724,FA 21:4,FA 21:4,fatty_acid_RCO_glycerol,frag
391.284287,FA 21:4 +1O,FA 21:4 +1O,fatty_acid_RCO_glycerol,frag
407.2792016,FA 21:4 +2O,FA 21:4 +2O,fatty_acid_RCO_glycerol,frag
423.2741162,FA 21:4 +3O,FA 21:4 +3O,fatty_acid_RCO_glycerol,frag
397.3676228,FA 22:0,FA 22:0,fatty_acid_RCO_glycerol,frag
413.3625374,FA 22:0 +1O,FA 22:0 +1O,fatty_acid_RCO_glycerol,frag
429.357452,FA 22:0 +2O,FA 22:0 +2O,fatty_acid_RCO_glycerol,frag
445.3523666,FA 22:0 +3O,FA 22:0 +3O,fatty_acid_RCO_glycerol,frag
395.3519727,FA 22:1,FA 22:1,fatty_acid_RCO_glycerol,frag
411.3468873,FA 22:1 +1O,FA 22:1 +1O,fatty_acid_RCO_glycerol,frag
427.3418019,FA 22:1 +2O,FA 22:1 +2O,fatty_acid_RCO_glycerol,frag
443.3367166,FA 22:1 +3O,FA 22:1 +3O,fatty_acid_RCO_glycerol,frag
393.3363226,FA 22:2,FA 22:2,fatty_acid_RCO_glycerol,frag
409.3312372,FA 22:2 +1O,FA 22:2 +1O,fatty_acid_RCO_glycerol,frag
425.3261519,FA 22:2 +2O,FA 22:2 +2O,fatty_acid_RCO_glycerol,frag
441.3210665,FA 22:2 +3O,FA 22:2 +3O,fatty_acid_RCO_glycerol,frag
391.3206725,FA 22:3,FA 22:3,fatty_acid_RCO_glycerol,frag
407.3155872,FA 22:3 +1O,FA 22:3 +1O,fatty_acid_RCO_glycerol,frag
423.3105018,FA 22:3 +2O,FA 22:3 +2O,fatty_acid_RCO_glycerol,frag
439.3054164,FA 22:3 +3O,FA 22:3 +3O,fatty_acid_RCO_glycerol,frag
389.3050225,FA 22:4,FA 22:4,fatty_acid_RCO_glycerol,frag
405.2999371,FA 22:4 +1O,FA 22:4 +1O,fatty_acid_RCO_glycerol,frag
421.2948517,FA 22:4 +2O,FA 22:4 +2O,fatty_acid_RCO_glycerol,frag
437.2897663,FA 22:4 +3O,FA 22:4 +3O,fatty_acid_RCO_glycerol,frag
387.2893724,FA 22:5,FA 22:5,fatty_acid_RCO_glycerol,frag
403.284287,FA 22:5 +1O,FA 22:5 +1O,fatty_acid_RCO_glycerol,frag
419.2792016,FA 22:5 +2O,FA 22:5 +2O,fatty_acid_RCO_glycerol,frag
435.2741162,FA 22:5 +3O,FA 22:5 +3O,fatty_acid_RCO_glycerol,frag
411.3832729,FA 23:0,FA 23:0,fatty_acid_RCO_glycerol,frag
427.3781875,FA 23:0 +1O,FA 23:0 +1O,fatty_acid_RCO_glycerol,frag
443.3731021,FA 23:0 +2O,FA 23:0 +2O,fatty_acid_RCO_glycerol,frag
459.3680167,FA 23:0 +3O,FA 23:0 +3O,fatty_acid_RCO_glycerol,frag
409.3676228,FA 23:1,FA 23:1,fatty_acid_RCO_glycerol,frag
425.3625374,FA 23:1 +1O,FA 23:1 +1O,fatty_acid_RCO_glycerol,frag
441.357452,FA 23:1 +2O,FA 23:1 +2O,fatty_acid_RCO_glycerol,frag
457.3523666,FA 23:1 +3O,FA 23:1 +3O,fatty_acid_RCO_glycerol,frag
407.3519727,FA 23:2,FA 23:2,fatty_acid_RCO_glycerol,frag
423.3468873,FA 23:2 +1O,FA 23:2 +1O,fatty_acid_RCO_glycerol,frag
439.3418019,FA 23:2 +2O,FA 23:2 +2O,fatty_acid_RCO_glycerol,frag
455.3367166,FA 23:2 +3O,FA 23:2 +3O,fatty_acid_RCO_glycerol,frag
405.3363226,FA 23:3,FA 23:3,fatty_acid_RCO_glycerol,frag
421.3312372,FA 23:3 +1O,FA 23:3 +1O,fatty_acid_RCO_glycerol,frag
437.3261519,FA 23:3 +2O,FA 23:3 +2O,fatty_acid_RCO_glycerol,frag
453.3210665,FA 23:3 +3O,FA 23:3 +3O,fatty_acid_RCO_glycerol,frag
403.3206725,FA 23:4,FA 23:4,fatty_acid_RCO_glycerol,frag
419.3155872,FA 23:4 +1O,FA 23:4 +1O,fatty_acid_RCO_glycerol,frag
435.3105018,FA 23:4 +2O,FA 23:4 +2O,fatty_acid_RCO_glycerol,frag
451.3054164,FA 23:4 +3O,FA 23:4 +3O,fatty_acid_RCO_glycerol,frag
401.3050225,FA 23:5,FA 23:5,fatty_acid_RCO_glycerol,frag
417.2999371,FA 23:5 +1O,FA 23:5 +1O,fatty_acid_RCO_glycerol,frag
433.2948517,FA 23:5 +2O,FA 23:5 +2O,fatty_acid_RCO_glycerol,frag
449.2897663,FA 23:5 +3O,FA 23:5 +3O,fatty_acid_RCO_glycerol,frag
425.3989229,FA 24:0,FA 24:0,fatty_acid_RCO_glycerol,frag
441.3938376,FA 24:0 +1O,FA 24:0 +1O,fatty_acid_RCO_glycerol,frag
457.3887522,FA 24:0 +2O,FA 24:0 +2O,fatty_acid_RCO_glycerol,frag
473.3836668,FA 24:0 +3O,FA 24:0 +3O,fatty_acid_RCO_glycerol,frag
423.3832729,FA 24:1,FA 24:1,fatty_acid_RCO_glycerol,frag
439.3781875,FA 24:1 +1O,FA 24:1 +1O,fatty_acid_RCO_glycerol,frag
455.3731021,FA 24:1 +2O,FA 24:1 +2O,fatty_acid_RCO_glycerol,frag
471.3680167,FA 24:1 +3O,FA 24:1 +3O,fatty_acid_RCO_glycerol,frag
421.3676228,FA 24:2,FA 24:2,fatty_acid_RCO_glycerol,frag
437.3625374,FA 24:2 +1O,FA 24:2 +1O,fatty_acid_RCO_glycerol,frag
453.357452,FA 24:2 +2O,FA 24:2 +2O,fatty_acid_RCO_glycerol,frag
469.3523666,FA 24:2 +3O,FA 24:2 +3O,fatty_acid_RCO_glycerol,frag
419.3519727,FA 24:3,FA 24:3,fatty_acid_RCO_glycerol,frag
435.3468873,FA 24:3 +1O,FA 24:3 +1O,fatty_acid_RCO_glycerol,frag
451.3418019,FA 24:3 +2O,FA 24:3 +2O,fatty_acid_RCO_glycerol,frag
467.3367166,FA 24:3 +3O,FA 24:3 +3O,fatty_acid_RCO_glycerol,frag
417.3363226,FA 24:4,FA 24:4,fatty_acid_RCO_glycerol,frag
433.3312372,FA 24:4 +1O,FA 24:4 +1O,fatty_acid_RCO_glycerol,frag
449.3261519,FA 24:4 +2O,FA 24:4 +2O,fatty_acid_RCO_glycerol,frag
465.3210665,FA 24:4 +3O,FA 24:4 +3O,fatty_acid_RCO_glycerol,frag
415.3206725,FA 24:5,FA 24:5,fatty_acid_RCO_glycerol,frag
431.3155872,FA 24:5 +1O,FA 24:5 +1O,fatty_acid_RCO_glycerol,frag
447.3105018,FA 24:5 +2O,FA 24:5 +2O,fatty_acid_RCO_glycerol,frag
463.3054164,FA 24:5 +3O,FA 24:5 +3O,fatty_acid_RCO_glycerol,frag
439.414573,FA 25:0,FA 25:0,fatty_acid_RCO_glycerol,frag
455.4094876,FA 25:0 +1O,FA 25:0 +1O,fatty_acid_RCO_glycerol,frag
471.4044023,FA 25:0 +2O,FA 25:0 +2O,fatty_acid_RCO_glycerol,frag
487.3993169,FA 25:0 +3O,FA 25:0 +3O,fatty_acid_RCO_glycerol,frag
437.3989229,FA 25:1,FA 25:1,fatty_acid_RCO_glycerol,frag
453.3938376,FA 25:1 +1O,FA 25:1 +1O,fatty_acid_RCO_glycerol,frag
469.3887522,FA 25:1 +2O,FA 25:1 +2O,fatty_acid_RCO_glycerol,frag
485.3836668,FA 25:1 +3O,FA 25:1 +3O,fatty_acid_RCO_glycerol,frag
435.3832729,FA 25:2,FA 25:2,fatty_acid_RCO_glycerol,frag
451.3781875,FA 25:2 +1O,FA 25:2 +1O,fatty_acid_RCO_glycerol,frag
467.3731021,FA 25:2 +2O,FA 25:2 +2O,fatty_acid_RCO_glycerol,frag
483.3680167,FA 25:2 +3O,FA 25:2 +3O,fatty_acid_RCO_glycerol,frag
433.3676228,FA 25:3,FA 25:3,fatty_acid_RCO_glycerol,frag
449.3625374,FA 25:3 +1O,FA 25:3 +1O,fatty_acid_RCO_glycerol,frag
465.357452,FA 25:3 +2O,FA 25:3 +2O,fatty_acid_RCO_glycerol,frag
481.3523666,FA 25:3 +3O,FA 25:3 +3O,fatty_acid_RCO_glycerol,frag
431.3519727,FA 25:4,FA 25:4,fatty_acid_RCO_glycerol,frag
447.3468873,FA 25:4 +1O,FA 25:4 +1O,fatty_acid_RCO_glycerol,frag
463.3418019,FA 25:4 +2O,FA 25:4 +2O,fatty_acid_RCO_glycerol,frag
479.3367166,FA 25:4 +3O,FA 25:4 +3O,fatty_acid_RCO_glycerol,frag
429.3363226,FA 25:5,FA 25:5,fatty_acid_RCO_glycerol,frag
445.3312372,FA 25:5 +1O,FA 25:5 +1O,fatty_acid_RCO_glycerol,frag
461.3261519,FA 25:5 +2O,FA 25:5 +2O,fatty_acid_RCO_glycerol,frag
477.3210665,FA 25:5 +3O,FA 25:5 +3O,fatty_acid_RCO_glycerol,frag
453.4302231,FA 26:0,FA 26:0,fatty_acid_RCO_glycerol,frag
469.4251377,FA 26:0 +1O,FA 26:0 +1O,fatty_acid_RCO_glycerol,frag
485.4200523,FA 26:0 +2O,FA 26:0 +2O,fatty_acid_RCO_glycerol,frag
501.414967,FA 26:0 +3O,FA 26:0 +3O,fatty_acid_RCO_glycerol,frag
451.414573,FA 26:1,FA 26:1,fatty_acid_RCO_glycerol,frag
467.4094876,FA 26:1 +1O,FA 26:1 +1O,fatty_acid_RCO_glycerol,frag
483.4044023,FA 26:1 +2O,FA 26:1 +2O,fatty_acid_RCO_glycerol,frag
499.3993169,FA 26:1 +3O,FA 26:1 +3O,fatty_acid_RCO_glycerol,frag
449.3989229,FA 26:2,FA 26:2,fatty_acid_RCO_glycerol,frag
465.3938376,FA 26:2 +1O,FA 26:2 +1O,fatty_acid_RCO_glycerol,frag
481.3887522,FA 26:2 +2O,FA 26:2 +2O,fatty_acid_RCO_glycerol,frag
497.3836668,FA 26:2 +3O,FA 26:2 +3O,fatty_acid_RCO_glycerol,frag
447.3832729,FA 26:3,FA 26:3,fatty_acid_RCO_glycerol,frag
463.3781875,FA 26:3 +1O,FA 26:3 +1O,fatty_acid_RCO_glycerol,frag
479.3731021,FA 26:3 +2O,FA 26:3 +2O,fatty_acid_RCO_glycerol,frag
495.3680167,FA 26:3 +3O,FA 26:3 +3O,fatty_acid_RCO_glycerol,frag
445.3676228,FA 26:4,FA 26:4,fatty_acid_RCO_glycerol,frag
461.3625374,FA 26:4 +1O,FA 26:4 +1O,fatty_acid_RCO_glycerol,frag
477.357452,FA 26:4 +2O,FA 26:4 +2O,fatty_acid_RCO_glycerol,frag
493.3523666,FA 26:4 +3O,FA 26:4 +3O,fatty_acid_RCO_glycerol,frag
443.3519727,FA 26:5,FA 26:5,fatty_acid_RCO_glycerol,frag
459.3468873,FA 26:5 +1O,FA 26:5 +1O,fatty_acid_RCO_glycerol,frag
475.3418019,FA 26:5 +2O,FA 26:5 +2O,fatty_acid_RCO_glycerol,frag
491.3367166,FA 26:5 +3O,FA 26:5 +3O,fatty_acid_RCO_glycerol,frag
467.4458732,FA 27:0,FA 27:0,fatty_acid_RCO_glycerol,frag
483.4407878,FA 27:0 +1O,FA 27:0 +1O,fatty_acid_RCO_glycerol,frag
499.4357024,FA 27:0 +2O,FA 27:0 +2O,fatty_acid_RCO_glycerol,frag
515.430617,FA 27:0 +3O,FA 27:0 +3O,fatty_acid_RCO_glycerol,frag
465.4302231,FA 27:1,FA 27:1,fatty_acid_RCO_glycerol,frag
481.4251377,FA 27:1 +1O,FA 27:1 +1O,fatty_acid_RCO_glycerol,frag
497.4200523,FA 27:1 +2O,FA 27:1 +2O,fatty_acid_RCO_glycerol,frag
513.414967,FA 27:1 +3O,FA 27:1 +3O,fatty_acid_RCO_glycerol,frag
463.414573,FA 27:2,FA 27:2,fatty_acid_RCO_glycerol,frag
479.4094876,FA 27:2 +1O,FA 27:2 +1O,fatty_acid_RCO_glycerol,frag
495.4044023,FA 27:2 +2O,FA 27:2 +2O,fatty_acid_RCO_glycerol,frag
511.3993169,FA 27:2 +3O,FA 27:2 +3O,fatty_acid_RCO_glycerol,frag
461.3989229,FA 27:3,FA 27:3,fatty_acid_RCO_glycerol,frag
477.3938376,FA 27:3 +1O,FA 27:3 +1O,fatty_acid_RCO_glycerol,frag
493.3887522,FA 27:3 +2O,FA 27:3 +2O,fatty_acid_RCO_glycerol,frag
509.3836668,FA 27:3 +3O,FA 27:3 +3O,fatty_acid_RCO_glycerol,frag
459.3832729,FA 27:4,FA 27:4,fatty_acid_RCO_glycerol,frag
475.3781875,FA 27:4 +1O,FA 27:4 +1O,fatty_acid_RCO_glycerol,frag
491.3731021,FA 27:4 +2O,FA 27:4 +2O,fatty_acid_RCO_glycerol,frag
507.3680167,FA 27:4 +3O,FA 27:4 +3O,fatty_acid_RCO_glycerol,frag
457.3676228,FA 27:5,FA 27:5,fatty_acid_RCO_glycerol,frag
473.3625374,FA 27:5 +1O,FA 27:5 +1O,fatty_acid_RCO_glycerol,frag
489.357452,FA 27:5 +2O,FA 27:5 +2O,fatty_acid_RCO_glycerol,frag
505.3523666,FA 27:5 +3O,FA 27:5 +3O,fatty_acid_RCO_glycerol,frag
455.3519727,FA 27:6,FA 27:6,fatty_acid_RCO_glycerol,frag
471.3468873,FA 27:6 +1O,FA 27:6 +1O,fatty_acid_RCO_glycerol,frag
487.3418019,FA 27:6 +2O,FA 27:6 +2O,fatty_acid_RCO_glycerol,frag
503.3367166,FA 27:6 +3O,FA 27:6 +3O,fatty_acid_RCO_glycerol,frag
481.4615233,FA 28:0,FA 28:0,fatty_acid_RCO_glycerol,frag
497.4564379,FA 28:0 +1O,FA 28:0 +1O,fatty_acid_RCO_glycerol,frag
513.4513525,FA 28:0 +2O,FA 28:0 +2O,fatty_acid_RCO_glycerol,frag
529.4462671,FA 28:0 +3O,FA 28:0 +3O,fatty_acid_RCO_glycerol,frag
479.4458732,FA 28:1,FA 28:1,fatty_acid_RCO_glycerol,frag
495.4407878,FA 28:1 +1O,FA 28:1 +1O,fatty_acid_RCO_glycerol,frag
511.4357024,FA 28:1 +2O,FA 28:1 +2O,fatty_acid_RCO_glycerol,frag
527.430617,FA 28:1 +3O,FA 28:1 +3O,fatty_acid_RCO_glycerol,frag
477.4302231,FA 28:2,FA 28:2,fatty_acid_RCO_glycerol,frag
493.4251377,FA 28:2 +1O,FA 28:2 +1O,fatty_acid_RCO_glycerol,frag
509.4200523,FA 28:2 +2O,FA 28:2 +2O,fatty_acid_RCO_glycerol,frag
525.414967,FA 28:2 +3O,FA 28:2 +3O,fatty_acid_RCO_glycerol,frag
475.414573,FA 28:3,FA 28:3,fatty_acid_RCO_glycerol,frag
491.4094876,FA 28:3 +1O,FA 28:3 +1O,fatty_acid_RCO_glycerol,frag
507.4044023,FA 28:3 +2O,FA 28:3 +2O,fatty_acid_RCO_glycerol,frag
523.3993169,FA 28:3 +3O,FA 28:3 +3O,fatty_acid_RCO_glycerol,frag
473.3989229,FA 28:4,FA 28:4,fatty_acid_RCO_glycerol,frag
489.3938376,FA 28:4 +1O,FA 28:4 +1O,fatty_acid_RCO_glycerol,frag
505.3887522,FA 28:4 +2O,FA 28:4 +2O,fatty_acid_RCO_glycerol,frag
521.3836668,FA 28:4 +3O,FA 28:4 +3O,fatty_acid_RCO_glycerol,frag
471.3832729,FA 28:5,FA 28:5,fatty_acid_RCO_glycerol,frag
487.3781875,FA 28:5 +1O,FA 28:5 +1O,fatty_acid_RCO_glycerol,frag
503.3731021,FA 28:5 +2O,FA 28:5 +2O,fatty_acid_RCO_glycerol,frag
519.3680167,FA 28:5 +3O,FA 28:5 +3O,fatty_acid_RCO_glycerol,frag
469.3676228,FA 28:6,FA 28:6,fatty_acid_RCO_glycerol,frag
485.3625374,FA 28:6 +1O,FA 28:6 +1O,fatty_acid_RCO_glycerol,frag
501.357452,FA 28:6 +2O,FA 28:6 +2O,fatty_acid_RCO_glycerol,frag
517.3523666,FA 28:6 +3O,FA 28:6 +3O,fatty_acid_RCO_glycerol,frag
495.4771733,FA 29:0,FA 29:0,fatty_acid_RCO_glycerol,frag
511.472088,FA 29:0 +1O,FA 29:0 +1O,fatty_acid_RCO_glycerol,frag
527.4670026,FA 29:0 +2O,FA 29:0 +2O,fatty_acid_RCO_glycerol,frag
543.4619172,FA 29:0 +3O,FA 29:0 +3O,fatty_acid_RCO_glycerol,frag
493.4615233,FA 29:1,FA 29:1,fatty_acid_RCO_glycerol,frag
509.4564379,FA 29:1 +1O,FA 29:1 +1O,fatty_acid_RCO_glycerol,frag
525.4513525,FA 29:1 +2O,FA 29:1 +2O,fatty_acid_RCO_glycerol,frag
541.4462671,FA 29:1 +3O,FA 29:1 +3O,fatty_acid_RCO_glycerol,frag
491.4458732,FA 29:2,FA 29:2,fatty_acid_RCO_glycerol,frag
507.4407878,FA 29:2 +1O,FA 29:2 +1O,fatty_acid_RCO_glycerol,frag
523.4357024,FA 29:2 +2O,FA 29:2 +2O,fatty_acid_RCO_glycerol,frag
539.430617,FA 29:2 +3O,FA 29:2 +3O,fatty_acid_RCO_glycerol,frag
489.4302231,FA 29:3,FA 29:3,fatty_acid_RCO_glycerol,frag
505.4251377,FA 29:3 +1O,FA 29:3 +1O,fatty_acid_RCO_glycerol,frag
521.4200523,FA 29:3 +2O,FA 29:3 +2O,fatty_acid_RCO_glycerol,frag
537.414967,FA 29:3 +3O,FA 29:3 +3O,fatty_acid_RCO_glycerol,frag
487.414573,FA 29:4,FA 29:4,fatty_acid_RCO_glycerol,frag
503.4094876,FA 29:4 +1O,FA 29:4 +1O,fatty_acid_RCO_glycerol,frag
519.4044023,FA 29:4 +2O,FA 29:4 +2O,fatty_acid_RCO_glycerol,frag
535.3993169,FA 29:4 +3O,FA 29:4 +3O,fatty_acid_RCO_glycerol,frag
485.3989229,FA 29:5,FA 29:5,fatty_acid_RCO_glycerol,frag
501.3938376,FA 29:5 +1O,FA 29:5 +1O,fatty_acid_RCO_glycerol,frag
517.3887522,FA 29:5 +2O,FA 29:5 +2O,fatty_acid_RCO_glycerol,frag
533.3836668,FA 29:5 +3O,FA 29:5 +3O,fatty_acid_RCO_glycerol,frag
483.3832729,FA 29:6,FA 29:6,fatty_acid_RCO_glycerol,frag
499.3781875,FA 29:6 +1O,FA 29:6 +1O,fatty_acid_RCO_glycerol,frag
515.3731021,FA 29:6 +2O,FA 29:6 +2O,fatty_acid_RCO_glycerol,frag
531.3680167,FA 29:6 +3O,FA 29:6 +3O,fatty_acid_RCO_glycerol,frag
509.4928234,FA 30:0,FA 30:0,fatty_acid_RCO_glycerol,frag
525.487738,FA 30:0 +1O,FA 30:0 +1O,fatty_acid_RCO_glycerol,frag
541.4826527,FA 30:0 +2O,FA 30:0 +2O,fatty_acid_RCO_glycerol,frag
557.4775673,FA 30:0 +3O,FA 30:0 +3O,fatty_acid_RCO_glycerol,frag
507.4771733,FA 30:1,FA 30:1,fatty_acid_RCO_glycerol,frag
523.472088,FA 30:1 +1O,FA 30:1 +1O,fatty_acid_RCO_glycerol,frag
539.4670026,FA 30:1 +2O,FA 30:1 +2O,fatty_acid_RCO_glycerol,frag
555.4619172,FA 30:1 +3O,FA 30:1 +3O,fatty_acid_RCO_glycerol,frag
505.4615233,FA 30:2,FA 30:2,fatty_acid_RCO_glycerol,frag
521.4564379,FA 30:2 +1O,FA 30:2 +1O,fatty_acid_RCO_glycerol,frag
537.4513525,FA 30:2 +2O,FA 30:2 +2O,fatty_acid_RCO_glycerol,frag
553.4462671,FA 30:2 +3O,FA 30:2 +3O,fatty_acid_RCO_glycerol,frag
503.4458732,FA 30:3,FA 30:3,fatty_acid_RCO_glycerol,frag
519.4407878,FA 30:3 +1O,FA 30:3 +1O,fatty_acid_RCO_glycerol,frag
535.4357024,FA 30:3 +2O,FA 30:3 +2O,fatty_acid_RCO_glycerol,frag
551.430617,FA 30:3 +3O,FA 30:3 +3O,fatty_acid_RCO_glycerol,frag
501.4302231,FA 30:4,FA 30:4,fatty_acid_RCO_glycerol,frag
517.4251377,FA 30:4 +1O,FA 30:4 +1O,fatty_acid_RCO_glycerol,frag
533.4200523,FA 30:4 +2O,FA 30:4 +2O,fatty_acid_RCO_glycerol,frag
549.414967,FA 30:4 +3O,FA 30:4 +3O,fatty_acid_RCO_glycerol,frag
499.414573,FA 30:5,FA 30:5,fatty_acid_RCO_glycerol,frag
515.4094876,FA 30:5 +1O,FA 30:5 +1O,fatty_acid_RCO_glycerol,frag
531.4044023,FA 30:5 +2O,FA 30:5 +2O,fatty_acid_RCO_glycerol,frag
547.3993169,FA 30:5 +3O,FA 30:5 +3O,fatty_acid_RCO_glycerol,frag
497.3989229,FA 30:6,FA 30:6,fatty_acid_RCO_glycerol,frag
513.3938376,FA 30:6 +1O,FA 30:6 +1O,fatty_acid_RCO_glycerol,frag
529.3887522,FA 30:6 +2O,FA 30:6 +2O,fatty_acid_RCO_glycerol,frag
545.3836668,FA 30:6 +3O,FA 30:6 +3O,fatty_acid_RCO_glycerol,frag
238.25349,LCB C16:0 - H2O,d16:0,ceramide,frag
236.23784,LCB C16:1 - H2O,d16:1,ceramide,frag
234.22219,LCB C16:2 - H2O,d16:2,ceramide,frag
